name,fwd_bb,fwd_bl,fwd_bl_within,rev_bb,rev_bl,fwd_dcgain,locus,annot,fwd_r2_WT,fwd_r2_toc1,fwd_nugap,fwd_within,rev_r2_WT,rev_r2_toc1,rev_nugap,rev_within,period_WT,period_toc1,dperiod,period_class,does_not_shorten,fwd_reliable,rev_reliable,robust_both,robust_bl
263777_at,0.2806990147169154,0.2079837024623975,0.09246473020625075,0.20243037395348934,0.15150401103086722,0.848826797925357,AT2G46450,ATCNGC12 (cyclic nucleotide gated channel 12); cyclic nucleotide binding / ion channel,0.6769424199262706,0.6162380930887787,0.2806990147169154,0.0924627827198115,0.5958075884840605,0.7003092443230092,0.2024303739534893,0.0182042602142335,24.25,22.5,-1.75,,False,True,True,False,False
257794_at,0.2709089886439387,0.22772049846872353,0.09923919984018206,0.08890308086333683,0.0889033661676389,0.6983877262436635,AT3G27050,similar to unnamed protein product [Vitis vinifera] (GB:CAO49017.1),0.7087508337719737,0.5414998832928881,0.2709089886439387,0.1198159623951629,0.5912098542957351,0.5170219929622266,0.0889030808633368,0.1384519921887752,23.0,20.5,-2.5,shortened,False,True,True,False,False
261230_at,0.35622076670246183,0.25315232743517435,0.059668241055082914,0.14170884010478182,0.11540141655627278,0.9724373359220614,AT1G20010,TUB5 (tubulin beta-5 chain),0.7623034744383417,0.6379804934787048,0.3562207667024618,0.0697842846164439,0.6378252120228329,0.7982634469883125,0.1417088401047818,0.1441991035540894,24.0,21.75,-2.25,,False,True,True,False,False
260856_at,0.48312315360112124,0.4538605015552858,0.07189612087021696,0.5029563782136223,0.41079764272847424,0.34165270046450524,AT1G21910,AP2 domain-containing transcription factor family protein,0.4730636901316504,0.1827145849791031,0.4831231536011212,0.0892894400908311,0.1536173893650021,0.3236947541472846,0.5029563782136223,0.2922248871322748,25.75,26.75,1.0,,False,False,False,False,False
257253_at,0.3260126946931803,0.2287836953955516,0.10755772138032245,0.16763873463914045,0.1418193268948875,0.952428305078307,AT3G24190,ABC1 family protein,0.6631811144495544,0.6029523433588252,0.3260126946931803,0.1284253457262636,0.4800322374261362,0.8009858748349048,0.1676387346391404,0.1290384765591813,24.5,21.5,-3.0,,False,True,False,False,False
247162_at,0.31956712110165236,0.3195686487519786,0.09377869400960043,0.5957530032028147,0.3773793229758764,0.3798957598081774,AT5G65730,"xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative",0.5124630078322422,0.2283255031414051,0.3195671211016523,0.1069141850644389,0.3858200430691051,0.1962542618347713,0.5957530032028147,0.3649650322555152,22.75,22.75,0.0,invariant,True,False,False,False,False
246069_at,0.30666606632235827,0.20669516814900116,0.07621446837993825,0.12042432197947789,0.10016213300361929,1.199435383475392,AT5G20220,zinc knuckle (CCHC-type) family protein,0.7438091798675142,0.6448494053908522,0.3066660663223582,0.099054502701922,0.6731506324420344,0.8291178954678643,0.1204243219794778,0.0904111202708685,24.0,21.25,-2.75,,False,True,True,False,False
255403_at,0.27981107397286054,0.27981103196474966,0.23864572496337072,0.3637925701073449,0.20192758178840275,0.3526609394971111,AT4G03400,DFL2 (DWARF IN LIGHT 2),0.4186264140044538,0.2228813521004597,0.2798110739728605,0.2471372427505729,0.1582683156147424,0.2435963257840221,0.3637925701073449,0.4001272536028143,23.25,22.0,-1.25,shortened,False,False,False,False,False
262635_at,0.12932953961874458,0.12841196151872847,0.08286426155475496,0.27628933985244275,0.15966259324856708,0.6684309144547039,AT1G06570,PDS1 (PHYTOENE DESATURATION 1),0.5086416254048074,0.4075796733459791,0.1293295396187445,0.091905357430121,0.354486055830756,0.4822741955100977,0.2762893398524427,0.234128474406922,24.5,23.0,-1.5,,False,False,False,False,False
263249_at,0.1085258457184026,0.10048084333377935,0.20139271801434297,0.15448735834020463,0.13432892282950515,1.6460259186136825,AT2G31360,ADS2 (16:0DELTA9 ARABIDOPSIS DESATURASE 2); oxidoreductase,0.8731824483373241,0.7636540055453769,0.1085258457184026,0.2455863133044036,0.6259513684701562,0.7684783827300725,0.1544873583402046,0.1203404700484159,23.25,22.0,-1.25,,False,True,True,False,True
248756_at,0.06055433365581653,0.060554784054688296,0.25062272767569505,0.44959004102675726,0.1626824462399259,0.518192756807614,AT5G47560,ATSDAT/ATTDT (TONOPLAST DICARBOXYLATE TRANSPORTER); malate transmembrane transporter/ sodium:dicarboxylate symporter,0.2338333480675124,0.3128267964196923,0.0605543336558165,0.2515067979166828,0.0952222282356037,0.0406537625170715,0.4495900410267572,0.718451519297719,27.5,25.0,-2.5,,False,False,False,False,False
252464_at,0.25147870000061956,0.19294246158943024,0.10631018870978792,0.07009602415592017,0.07009633589933074,0.9262516823150415,AT3G47160,protein binding / zinc ion binding,0.864597152206464,0.7484823163295835,0.2514787000006195,0.1071872117580646,0.5039594485176689,0.1244185173228887,0.0700960241559201,0.1003389102198816,23.75,21.5,-2.25,,False,True,False,False,False
265790_at,0.1596097523691422,0.1295734773779637,0.0942795071061544,0.0477997201029375,0.04780059499053024,0.9550830405415082,AT2G01170,amino acid permease family protein,0.754056649678962,0.782926968560014,0.1596097523691422,0.0949770729570005,0.6781508532728979,0.7096791632906934,0.0477997201029375,0.2005593068733032,23.75,21.25,-2.5,shortened,False,True,True,False,True
267355_at,0.24650682560082188,0.19391438158897867,0.07534692685256864,0.19963132002344194,0.14466932764959972,0.8359085681716323,AT2G39900,LIM domain-containing protein,0.6880345734030429,0.6638083023012208,0.2465068256008218,0.1013818459823481,0.5741299521115857,0.65453857249011,0.1996313200234419,0.1501294039458361,24.0,21.75,-2.25,shortened,False,True,True,False,False
258299_at,0.3124466832173225,0.2475312444187203,0.13574454197118369,0.1545604206327695,0.1379386975473332,0.7960570275757606,AT3G23410,alcohol oxidase-related,0.4845238452341873,0.2674388179332878,0.3124466832173225,0.1863200616532553,0.7139321864322237,0.7883899186584754,0.1545604206327695,0.0924115718952093,24.25,23.25,-1.0,,False,False,True,False,False
263985_at,0.29238442112231056,0.2923844762232994,0.07550809086690026,0.11237064561234193,0.10040254700646442,0.45690664472949377,AT2G42750,DNAJ heat shock N-terminal domain-containing protein,0.545325733105683,0.2429065658571059,0.2923844211223105,0.0774044957632525,0.4767000009687729,0.4805271295900997,0.1123706456123419,0.3009287960965923,23.5,23.75,0.25,,False,False,False,False,False
258809_at,0.1847388627729651,0.16356676102772258,0.16044555567359609,0.23787013756020858,0.1688875810432774,0.7937352578775813,AT3G04070,ANAC047 (Arabidopsis NAC domain containing protein 47); transcription factor,0.9187680353324422,0.6602019053931668,0.1847388627729651,0.17303777364516,0.5665806635382986,0.3454905127401273,0.2378701375602085,0.3845221951667714,23.0,20.75,-2.25,,False,True,False,False,False
250049_at,0.1474757642539285,0.12828844923190127,0.15932913042349292,0.2474485764585039,0.21629936113472967,1.1580096908962632,AT5G17780,"hydrolase, alpha/beta fold family protein",0.4486667220526644,0.6572309221373541,0.1474757642539285,0.1956112096425337,0.2006445345583584,0.5597289412396323,0.2474485764585039,0.3303500078335736,26.0,20.25,-5.75,,False,False,False,False,False
265900_at,0.09545097231818736,0.09118534183735008,0.45314789811969125,0.8420529790101987,0.4783608514150638,0.5936767886428667,AT2G25730,binding / heme binding,0.5315243408170072,0.4296655749944147,0.0954509723181873,0.5446383670312478,-0.0081703543548754,-0.0085282427802864,0.8420529790101987,0.9977614542041556,23.75,23.75,0.0,,False,False,False,False,False
262629_at,0.17404742344351162,0.1650434619967508,0.15180050623271898,0.03756781026562403,0.026921492145019234,0.7975637161184155,AT1G06460,ACD32.1 (ALPHA-CRYSTALLIN DOMAIN 31.2),0.763997944100396,0.7837075149142998,0.1740474234435116,0.1823775553132654,0.4201729499820582,0.2686433940121118,0.037567810265624,0.3435563608567333,24.5,20.75,-3.75,,False,True,False,False,False
254250_at,0.36574090765969897,0.3053861240680164,0.060863503967035174,1.0,0.7126768160620556,0.514658672068217,AT4G23290,protein kinase family protein,0.6284824988132504,0.297596077002791,0.3657409076596989,0.0637201961972786,-0.3705789475521537,0.0018985820852744,1.0,0.3002689653271616,24.25,25.0,0.75,,False,False,False,False,False
250533_at,0.2599875869815467,0.15867369934338213,0.16743206439928804,0.16354824002675797,0.16170409729817994,1.251038320745701,AT5G08640,FLS (FLAVONOL SYNTHASE),0.4932298958005943,0.5555147563853895,0.2599875869815467,0.2018129431733568,0.3727342292254578,0.7877388001861203,0.1635482400267579,0.0733506607901166,25.75,21.0,-4.75,shortened,False,False,False,False,False
252387_at,0.12290897396373869,0.11663628982796556,0.11721646321864636,0.1460740795638747,0.09169557664649017,0.8283766460180567,AT3G47800,aldose 1-epimerase family protein,0.8398290606410793,0.5594716521023244,0.1229089739637386,0.1310727531094392,0.4254939986335205,0.5028953698886436,0.1460740795638747,0.319343314446101,23.75,23.5,-0.25,,False,True,False,False,False
258735_at,0.14122325338556357,0.1330550365199604,0.06673857348850949,0.05140121082488132,0.0513841766552518,0.6606707038837677,AT3G05880,RCI2A (RARE-COLD-INDUCIBLE 2A),0.7592372319315863,0.4927257734289734,0.1412232533855635,0.0819607069416132,0.3178576076291424,0.3139953357790047,0.0514012108248813,0.5974795045593544,22.75,21.5,-1.25,,False,False,False,False,False
249467_at,0.42227308755377824,0.29564925793076957,0.20216387400861313,0.24290379430682443,0.24290536387141629,0.7746441305693776,AT5G39610,ANAC092/ATNAC2/ATNAC6 (Arabidopsis NAC domain containing protein 92); protein heterodimerization/ protein homodimerization/ transcription factor,0.382151531472106,0.3594779243332292,0.4222730875537782,0.2177378255734616,0.8524021961240247,0.6833659724978076,0.2429037943068244,0.2236614596227185,23.25,21.25,-2.0,,False,False,True,False,False
245936_at,0.24745918815890966,0.1907631668527863,0.10850823011739677,0.04359106514323933,0.04359146423520629,0.9057296565208673,AT5G19850,"hydrolase, alpha/beta fold family protein",0.6661915599245627,0.7588958773615121,0.2474591881589096,0.1169521785422204,0.5540269131782951,0.6475055416139248,0.0435910651432393,0.0892719437035302,24.25,21.0,-3.25,shortened,False,True,True,False,False
251927_at,0.2789937889362744,0.21999033087275857,0.08390977731561743,0.21447629937624973,0.16331811447221917,0.8855305519329453,AT3G53990,universal stress protein (USP) family protein,0.815248418749927,0.6803441538871635,0.2789937889362744,0.1015237117301777,0.5801110843002434,0.7620589139885914,0.2144762993762497,0.0711585256936872,23.5,21.25,-2.25,shortened,False,True,True,False,False
250207_at,0.33661578732913466,0.2531050348627119,0.1290297740548615,0.16136731915940516,0.11436812137196893,0.6817960049782544,AT5G13930,ATCHS/CHS/TT4 (CHALCONE SYNTHASE); naringenin-chalcone synthase,0.5212521693025391,0.3116869109277455,0.3366157873291346,0.1401033766314769,0.4220213023323488,0.4863673492231821,0.1613673191594051,0.1283664576129617,25.5,24.75,-0.75,shortened,False,False,False,False,False
259460_at,0.1689830710761091,0.1533213291590305,0.08695912306610896,0.04564836947684499,0.043119763284316784,0.9851521505489229,AT1G44000,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G11911.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN81476.1),0.673891451459327,0.5539811589512063,0.1689830710761091,0.1113064481239823,0.713882874127866,0.8943424915808392,0.0456483694768449,0.1131400618856966,23.0,21.25,-1.75,shortened,False,True,True,False,False
254020_at,0.3547045461498688,0.24205750776025858,0.1833200686632595,0.056483593738394386,0.04973259813599591,1.319807714364771,AT4G25700,BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase,0.7766272182562224,0.6300083967766743,0.3547045461498688,0.2932000658569955,0.7229271778048154,0.795064224181746,0.0564835937383943,0.1641105837610258,23.5,21.0,-2.5,,False,True,True,False,False
262098_at,0.26377927715067473,0.1879640519507131,0.14595068850004506,0.3451321885587059,0.25394839461116864,0.9571788540347937,AT1G56170,HAP5B (Heme activator protein (yeast) homolog 5B); DNA binding / transcription factor,0.6444817704410652,0.5073671659589314,0.2637792771506747,0.1691585986512538,0.4300669458470775,0.6495078806153615,0.3451321885587059,0.2136603342640553,24.5,23.75,-0.75,,False,True,False,False,False
255016_at,0.665459048197521,0.40593336395123125,0.1783824740233102,0.2562927538017391,0.18525259467657582,1.6397526716660509,AT4G10120,"ATSPS4F; sucrose-phosphate synthase/ transferase, transferring glycosyl groups",-0.8961573368768987,0.4181580213851888,0.665459048197521,0.2066097421355208,0.7518786195792699,0.9363042641045536,0.2562927538017391,0.0609330488155707,23.75,22.75,-1.0,shortened,False,False,True,False,False
260137_at,0.14970176724707282,0.121248088718752,0.0922374923416824,0.044077381054638286,0.04407866654688781,0.8369415799340015,AT1G66330,senescence-associated family protein,0.579046768946627,0.5214354568743016,0.1497017672470728,0.1135622011471984,0.612876352356867,0.8278174271919643,0.0440773810546382,0.1823900610243548,24.25,21.0,-3.25,,False,True,True,True,True
254305_at,0.21441826555226653,0.1744653231816433,0.15866738646616532,0.15003460973373597,0.15003630432740442,1.246912968083568,AT4G22200,AKT2 (Arabidopsis K+ transporter 2); cyclic nucleotide binding / inward rectifier potassium channel,0.6472359159631296,0.2394781815323139,0.2144182655522665,0.2149257965972338,0.7820894969515294,0.9155913843454936,0.1500346097337359,0.1686669916875895,23.5,23.0,-0.5,,False,False,True,False,False
254563_at,0.17843494262042453,0.1658780698081451,0.1316008658219646,0.08550232240778191,0.08497651784035762,1.0142670894335395,AT4G19120,ERD3 (EARLY-RESPONSIVE TO DEHYDRATION 3),0.8471877079770442,0.5722237835483921,0.1784349426204245,0.1726757109871751,0.5702075431997983,0.7665121955760333,0.0855023224077819,0.1008270050346527,23.5,21.5,-2.0,,False,True,True,False,False
262162_at,0.09115304460486101,0.09047392780622884,0.029058702244329725,0.21250351312879737,0.16782380616017295,6.33962945539312,AT1G78020,senescence-associated protein-related,0.143105809021912,0.3340813171964423,0.091153044604861,0.0654646883107966,0.4368456707748975,0.849209073447626,0.2125035131287973,0.1814890782902522,25.5,23.0,-2.5,shortened,False,False,False,False,False
264482_at,0.42744973027062755,0.3048539921554554,0.2661591267362151,0.2733042115521422,0.2223017928776304,0.8118179169750974,AT1G77210,"sugar transporter, putative",0.5508252535205325,0.6422459827560316,0.4274497302706275,0.2828829160435576,0.5850743338495427,0.4122137393974613,0.2733042115521422,0.296682684448761,24.75,23.0,-1.75,,False,True,False,False,False
248377_at,0.3020913351347391,0.23086651580171688,0.08626110447324975,0.09184752382376188,0.07339961803155338,0.8827865013355832,AT5G51720,similar to Os07g0467200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059590.1); similar to hypothetical protein OsI_025030 [Oryza sativa (indica cultivar-group)] (GB:EAZ03798.1); contains domain PTHR13680 (PTHR13680); contains domain PTHR13680:SF1 (PTHR13680:SF1),0.6411294227915495,0.7018204663704734,0.3020913351347391,0.0952487219642381,0.6888755284984913,0.5998100738951007,0.0918475238237618,0.1159237808408925,22.75,20.5,-2.25,shortened,False,True,True,False,False
262526_at,0.25912711049832593,0.1913830018703649,0.12829755759439365,0.05420692082379259,0.05402411730579478,0.955896157870264,AT1G17050,SPS2 (SOLANESYL DIPHOSPHATE SYNTHASE 2); dimethylallyltranstransferase/ trans-octaprenyltranstransferase,0.7126896501194067,0.6918481477353673,0.2591271104983259,0.1745925664117753,0.6655498447333841,0.7932378555530828,0.0542069208237925,0.1392267657290333,23.75,21.0,-2.75,shortened,False,True,True,False,False
247216_at,0.165091245392889,0.15679445403077952,0.21037308688773604,0.14237895779992574,0.08864805570245446,0.8083951051144687,AT5G64860,DPE1 (DISPROPORTIONATING ENZYME); 4-alpha-glucanotransferase,0.7487812251243579,0.8265051702931212,0.165091245392889,0.2551033004105865,0.4099747164826893,0.1863858205067199,0.1423789577999257,0.5244566173424924,24.25,20.5,-3.75,shortened,False,True,False,False,False
266864_at,0.1254320442688405,0.11224324067271195,0.1301459578703303,0.15442569254287944,0.10751049231492954,0.8089125247156126,AT2G26800,"hydroxymethylglutaryl-CoA lyase, putative / 3-hydroxy-3-methylglutarate-CoA lyase, putative / HMG-CoA lyase, putative",0.6710345932167825,0.6910392957614913,0.1254320442688405,0.1516577502648916,0.5710695596038533,0.5059034988022431,0.1544256925428794,0.2762140457433487,23.5,21.0,-2.5,,False,True,True,False,True
252911_at,0.19930961271879102,0.19931410730832042,0.21901725202493458,0.13659150377571924,0.13641368636346607,0.5730273563140938,AT4G39510,"CYP96A12 (cytochrome P450, family 96, subfamily A, polypeptide 12); oxygen binding",0.432127965854982,0.2362952307607952,0.199309612718791,0.2190588134737481,0.5240178242076795,0.6643913916278914,0.1365915037757192,0.1541949317939263,23.0,22.5,-0.5,invariant,True,False,True,False,False
249073_at,0.5065583423362265,0.3150195735500199,0.13250078810104504,0.144137443403394,0.1307890242463141,1.0457811138288688,AT5G44020,acid phosphatase class B family protein,0.3772021018187289,0.3116774092906885,0.5065583423362265,0.1997368003614482,0.4493567683150544,0.4016333386967806,0.144137443403394,0.3331270709661754,25.5,26.25,0.75,,False,False,False,False,False
252011_at,0.294393702189666,0.182104523511726,0.141234338712534,0.12387406987146958,0.11235147323311372,1.320074309178909,AT3G52720,carbonic anhydrase family protein,0.4420866924614745,0.4872001599593301,0.294393702189666,0.1412315787584526,0.6752906109902735,0.8484352822519505,0.1238740698714695,0.1220678117189489,24.5,23.0,-1.5,shortened,False,False,True,False,False
256525_at,0.6711703297896819,0.3897446852978715,0.3632727195723098,0.4686101095993896,0.3896229755806889,1.3767976752449047,AT1G66180,aspartyl protease family protein,-3.028524563126421,0.4024303505928898,0.6711703297896819,0.4608039478611443,0.6022665578494057,0.6350996902586934,0.4686101095993896,0.2282654793983272,26.0,23.75,-2.25,,False,False,True,False,False
253331_at,0.16582978482134306,0.1622920000514193,0.23922322261302076,0.12076314099526647,0.10448938528494216,0.8061364373146938,AT4G33490,aspartic-type endopeptidase/ pepsin A,0.843566004743084,0.8273535203193549,0.165829784821343,0.2971684783359383,0.3338544994873915,0.1650321856446561,0.1207631409952664,0.426978444891443,24.75,20.5,-4.25,shortened,False,True,False,False,False
254874_at,0.25543471793985106,0.23932586472015682,0.1954686106499783,0.06968288962930187,0.06968515415206665,0.565826757569334,AT4G11570,haloacid dehalogenase-like hydrolase family protein,0.4841848066442488,0.3009434457494082,0.255434717939851,0.1982143045663131,0.5866341091859841,0.6481400099833673,0.0696828896293018,0.1489342914541462,23.0,21.5,-1.5,,False,False,True,False,False
253638_at,0.2660472316961301,0.21654435447893736,0.08779736711880563,0.3194967328040956,0.201034642391704,0.6033636001131644,AT4G30470,cinnamoyl-CoA reductase-related,0.4383987942719324,0.4505478168332754,0.2660472316961301,0.0910800403647406,0.3485947122114432,-0.1737132622794615,0.3194967328040956,0.1320430654676468,26.25,25.0,-1.25,,False,False,False,False,False
258196_at,0.747313742764336,0.4623326973637009,0.08124378265728342,0.410190376936693,0.3035916437533813,1.0432567510205724,AT3G13980,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G54200.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN69469.1),0.3415493996972182,0.4794896215510048,0.747313742764336,0.1054561213305297,0.6055845953270279,0.286266321579434,0.410190376936693,0.3399759257999481,24.75,23.75,-1.0,,False,False,False,False,False
251759_at,0.2126510475798171,0.1900910340543215,0.563197737603421,0.7421683414190134,0.6052662815381344,0.24562188391053322,AT3G55630,ATDFD (A. THALIANA DHFS-FPGS HOMOLOG D); tetrahydrofolylpolyglutamate synthase,0.1804828158374362,0.18306676150334,0.2126510475798171,0.6669922991908557,0.0386165129710275,0.5452167522389758,0.7421683414190134,0.6191678557159791,24.75,23.5,-1.25,shortened,False,False,False,False,False
265999_at,0.04791108314359297,0.04486643859236722,0.045489035140314854,0.6817633359549701,0.40651007708376535,0.7721500842629917,AT2G24100,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G30780.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO66612.1),0.5419683272260127,0.6641300357765451,0.0479110831435929,0.0515650116974388,0.1583535184126687,0.1520917365719629,0.6817633359549701,0.6261700135258224,25.5,19.75,-5.75,,False,True,False,False,False
254764_at,0.23747669244399594,0.14727390929279402,0.25622553167204076,0.2994297672225017,0.16079653244788603,0.8101864257817588,AT4G13250,short-chain dehydrogenase/reductase (SDR) family protein,0.8590686439255208,0.9055288239665392,0.2374766924439959,0.418125070182439,0.26435122976543,-0.2928829788102352,0.2994297672225017,0.7447710864305565,24.0,21.5,-2.5,,False,True,False,False,False
266717_at,0.21538308287000205,0.14457021705228093,0.08649350984452099,0.08412789816983818,0.07581049049196734,1.3021563938315939,AT2G46735,unknown protein,0.5866883491605721,0.7209988705173938,0.215383082870002,0.1023855307931279,0.7204563174036371,0.8262445079634475,0.0841278981698381,0.064035721038374,24.0,21.75,-2.25,,False,True,True,False,True
263805_at,0.18219474308994338,0.1719340722117708,0.1593578253733663,0.805408695816042,0.6034961105931836,0.6999818554800088,AT2G40400,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G56140.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN64033.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO41449.1); similar to hypothetical protein OsI_004191 [Oryza sativa (indica cultivar-group)] (GB:EAY76344.1); contains InterPro domain Protein of unknown function DUF399 (InterPro:IPR007314),0.835172107876645,0.5909617173516597,0.1821947430899433,0.2254289621087181,0.3835332485916017,0.0385075068382932,0.805408695816042,0.2164091410266296,23.5,19.25,-4.25,,False,True,False,False,False
257635_at,0.6598577485564592,0.3902497797305792,0.15273822594277842,0.152283384606542,0.12543240449160967,1.0094838284414922,AT3G26280,"CYP71B4 (cytochrome P450, family 71, subfamily B, polypeptide 4); oxygen binding",0.5186376541735713,0.5133267301329714,0.6598577485564592,0.175329249384238,0.5117881451504636,0.2623372835848482,0.152283384606542,0.1421985466330448,23.75,22.0,-1.75,shortened,False,True,False,False,False
261031_at,0.18033460357102843,0.14805546409084883,0.1415662650761536,0.10200283247225918,0.08868781986458558,1.3964412109142408,AT1G17360,COP1-interacting protein-related,0.7318620278331176,0.5669226156073467,0.1803346035710284,0.146535825269855,0.7138174177672293,0.8492721106524685,0.1020028324722591,0.218202266801746,22.5,23.0,0.5,,False,True,True,False,True
245600_at,0.13498745001248058,0.13498769918967882,0.1573754132029159,0.23786347256534818,0.21138811875894706,1.2481822989962486,AT4G14230,CBS domain-containing protein-related,0.8555280021759482,0.6454064125797883,0.1349874500124805,0.2224014783512815,0.5524485696208794,0.7743373197214354,0.2378634725653481,0.2189158396222768,23.5,20.75,-2.75,,False,True,True,False,False
254938_at,0.2337998336286856,0.2314425064807159,0.1212616823331868,0.43211254871423715,0.26673457926541305,0.46735704598823496,AT4G10770,ATOPT7 (oligopeptide transporter 7); oligopeptide transporter,0.5426292092564979,0.255949067912372,0.2337998336286856,0.1220219277401845,0.3471309506495869,0.1778747118433393,0.4321125487142371,0.2707484774766795,24.5,23.75,-0.75,,False,False,False,False,False
262879_at,0.20188744618698345,0.15721505843107644,0.1369382078959745,0.08378772606324009,0.05874944261784133,0.8095661665161551,AT1G64860,SIGA (SIGMA FACTOR A); DNA binding / DNA-directed RNA polymerase/ transcription factor,0.6320199396228078,0.6077923901915432,0.2018874461869834,0.1417228491188036,0.6188223769820291,0.7230464575962343,0.08378772606324,0.0496295852721649,23.5,21.5,-2.0,shortened,False,True,True,False,False
261718_at,0.25163875413647346,0.18495729024365265,0.0945417765384203,0.01602718597688689,0.015558219076655732,1.3539173373386395,AT1G18390,protein kinase family protein,0.7608961479887734,0.6663416391315757,0.2516387541364734,0.0977111318119044,0.6838441532256049,0.687378410957139,0.0160271859768868,0.1569744029405693,23.25,22.5,-0.75,,False,True,True,False,False
258621_at,0.3889485547641363,0.24332801935575887,0.1544408379136939,0.12098398169056579,0.10970481015629424,1.5321772124564528,AT3G02830,ZFN1 (ZINC FINGER PROTEIN 1); nucleic acid binding,0.6824163709032952,0.3297411158650611,0.3889485547641363,0.187216124034658,0.7052502580503756,0.92792353277505,0.1209839816905657,0.0542496334263904,24.0,22.25,-1.75,,False,False,True,False,False
259632_at,0.34904798260372205,0.281987197988698,0.3432861491272931,0.7123754530162969,0.5620199861246029,0.6155782758130628,AT1G56430,"nicotianamine synthase, putative",0.6771075709319292,0.4205101855860019,0.349047982603722,0.3445986992460255,0.2320928025469351,-0.0445463353667481,0.7123754530162969,0.5373718740911113,24.75,25.5,0.75,,False,False,False,False,False
262883_at,0.06845228111126266,0.05830772603822483,0.21180782688191602,0.17163937224165346,0.1413284470910838,2.04838879241228,AT1G64780,ATAMT1;2 (AMMONIUM TRANSPORTER 1;2); ammonium transmembrane transporter,0.8157871732169351,0.6808386553739869,0.0684522811112626,0.3232793009575097,0.73472238045862,0.8112911565161536,0.1716393722416534,0.1332841481090086,23.75,22.25,-1.5,shortened,False,True,True,False,True
250257_at,0.1984609358741685,0.169030575850657,0.12552904307879836,0.05057354191581442,0.04517247310012922,0.9223203396326763,AT5G13770,pentatricopeptide (PPR) repeat-containing protein,0.62736333596969,0.4139065636071593,0.1984609358741685,0.1572779973405172,0.7159151554717176,0.8674179649263188,0.0505735419158144,0.0783255910982404,23.0,22.0,-1.0,shortened,False,False,True,False,False
257932_at,0.09746039978088933,0.09682615052738108,0.07223657450593945,0.2801595007379165,0.17141257656629533,0.8672266869811543,AT3G17040,HCF107 (HIGH CHLOROPHYLL FLUORESCENT 107); binding,0.6858054461986169,0.7140534162621384,0.0974603997808893,0.0793253389636537,0.4153911351973852,0.6297534534456901,0.2801595007379165,0.1099972922397348,23.75,21.25,-2.5,shortened,False,True,False,False,False
251324_at,0.10333045919633334,0.10333242148374042,0.37297373694442776,0.323220731463167,0.14612310384878582,0.179380000164511,AT3G61430,PIP1A (PLASMA MEMBRANE INTRINSIC PROTEIN 1A); water channel,0.0930453699482811,0.1831448005281188,0.1033304591963333,0.5172281474757295,0.0911678117572245,0.0161457701647701,0.323220731463167,0.4435412468409212,25.75,23.25,-2.5,,False,False,False,False,False
253425_at,0.12389843759204941,0.10675798010460522,0.11342248355425008,0.0221485217723783,0.022148601809349695,0.8551051740605523,AT4G32190,centromeric protein-related,0.6799591349321649,0.6192894823246837,0.1238984375920494,0.1134677056459907,0.6354304326223921,0.7221411909361357,0.0221485217723783,0.0591557564865787,23.25,20.75,-2.5,,False,True,True,True,True
253722_at,0.4250757526458938,0.25670905725874665,0.11394087428669614,0.10613100336578116,0.08749276150500457,1.24197836216183,AT4G29190,zinc finger (CCCH-type) family protein,0.649329495613379,0.6767278418828138,0.4250757526458938,0.1139390718415118,0.6027709053914609,0.4307290711201824,0.1061310033657811,0.1291796395242194,23.25,22.0,-1.25,,False,True,False,False,False
248467_at,0.05772631989351657,0.04720798992688655,0.105955726688897,0.08234797643083906,0.053017716144054435,0.67190074331519,AT5G50800,nodulin MtN3 family protein,0.2399224721173614,0.2246940602729379,0.0577263198935165,0.146645288649016,0.2894604982952891,0.5274133085142909,0.082347976430839,0.2897241786990598,24.0,25.0,1.0,lengthened,True,False,False,False,False
254642_at,0.5157332393302102,0.36300303693497726,0.15872972203414537,0.2184466391921111,0.18608852316397512,0.8949819839067201,AT4G18810,binding / catalytic/ transcription repressor,0.6423604320736194,0.6001196838038378,0.5157332393302102,0.2083298314592386,0.6569921166686241,0.6846300838371868,0.2184466391921111,0.1136832685341622,24.5,23.0,-1.5,,False,True,True,False,False
265959_at,0.2764466821122375,0.22907710826268052,0.11534984205188245,0.27579989634820185,0.19260257561574387,0.7767781019619864,AT2G37240,antioxidant/ oxidoreductase,0.6368852797437641,0.5945976146030248,0.2764466821122375,0.1393255886632483,0.5914495102364494,0.4748804647319213,0.2757998963482018,0.1356365747345345,24.0,22.5,-1.5,,False,True,False,False,False
