name,locus,annot,fwd_r2_WT,fwd_r2_toc1,fwd_nugap,fwd_within,rev_r2_WT,rev_r2_toc1,rev_nugap,rev_within,period_WT,period_toc1,dperiod,period_class,does_not_shorten,fwd_reliable,rev_reliable,robust_both
263134_at,AT1G78570,"RHM1/ROL1 (RHAMNOSE BIOSYNTHESIS1); UDP-L-rhamnose synthase/ UDP-glucose 4,6-dehydratase/ catalytic",0.30478690360698,0.5076922462656284,0.5723132118645344,0.143741408302912,0.4983999064323439,0.6764757920185611,0.05324576603802485,0.17675123902606873,26.0,20.25,-5.75,,False,False,False,False
257880_at,AT3G16910,AAE7/ACN1 (ACYL-ACTIVATING ENZYME 7); AMP binding / acetate-CoA ligase,0.2828033053352226,0.2707627621397537,0.27534279466485834,0.9398282287123898,0.5181506448483246,0.771189192853604,0.23393452096627762,0.43403611955082655,23.75,22.5,-1.25,shortened,False,False,True,False
258970_at,AT3G10410,SCPL49 (serine carboxypeptidase-like 49); serine carboxypeptidase,0.7900376141655618,0.25285616661385457,0.6779012098092269,0.3803744582272333,-7.506154899633689,0.24970564978223897,1.0,0.6332513121736512,23.75,22.5,-1.25,,False,False,False,False
248151_at,AT5G54270,LHCB3 (LIGHT-HARVESTING CHLOROPHYLL BINDING PROTEIN 3),0.21844228458706827,0.17379677735513877,0.32722988509519113,0.10948834135328961,0.1442808043090672,0.00936433297954442,0.6210707833733813,0.36906286581848236,23.5,20.75,-2.75,,False,False,False,False
267280_at,AT2G19450,TAG1 (TRIACYLGLYCEROL BIOSYNTHESIS DEFECT 1); diacylglycerol O-acyltransferase,0.68592181094239,0.8440262054920767,0.17886395945049255,0.09750955082740449,0.3131475618016357,0.20180573816813296,0.12122647007647924,0.24827717929950183,23.5,21.75,-1.75,shortened,False,True,False,False
267505_at,AT2G45560,"CYP76C1 (cytochrome P450, family 76, subfamily C, polypeptide 1); heme binding / iron ion binding / monooxygenase",0.4247328316827832,0.542690996638675,0.387138152439251,0.24729731164138954,0.43506338496123464,0.5493597843284759,0.10741377915309398,0.10872502846474633,26.25,21.25,-5.0,,False,False,False,False
266225_at,AT2G28900,OEP16 (OUTER ENVELOPE PROTEIN 16); P-P-bond-hydrolysis-driven protein transmembrane transporter,0.7195461563456705,0.5954250720785583,0.31699042857459503,0.19579403391264913,-0.05724975418870004,-0.2590253217475136,0.6641663641573673,0.48079342322864027,25.25,21.25,-4.0,,False,True,False,False
247903_at,AT5G57340,similar to hypothetical protein MtrDRAFT_AC155282g59v2 [Medicago truncatula] (GB:ABN08100.1),0.7768194805376072,0.40966747738074105,0.5533801380198621,0.308459114182273,0.7374252762362998,0.43199395214831837,0.24776040139575764,0.24048256018932812,23.5,21.75,-1.75,,False,False,False,False
249759_at,AT5G24380,YSL2 (YELLOW STRIPE LIKE 2); oligopeptide transporter,0.67944573903461,0.24491188744966308,0.27570791130823813,0.07100847720797658,0.5597620658728657,0.8019188342824166,0.1752218509745025,0.20096153217104587,24.75,23.5,-1.25,shortened,False,False,True,False
260308_at,AT1G70610,"ATTAP1 (Arabidopsis thaliana transporter associated with antigen processing protein 1); ATPase, coupled to transmembrane movement of substances",0.6589908007352179,0.6195695890836483,0.2433169439320143,0.10138540097880513,0.7105068316170412,0.7842496290002691,0.14164409480106036,0.048421217876548434,23.75,21.25,-2.5,,False,True,True,False
247486_at,AT5G62140,similar to unknown [Populus trichocarpa] (GB:ABK94834.1),0.21871442770645777,0.4270940967640563,0.2926521638948181,0.44998170046851516,0.6285789963588981,0.8326717154579869,0.14504829223355278,0.19903554473140153,24.25,22.75,-1.5,,False,False,True,False
250028_at,AT5G18130,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G03870.2); similar to unknown [Medicago truncatula] (GB:ABK28852.1),0.9658550355775013,0.7720736873396821,0.10924019502755583,0.15485546245043613,0.5684236273285206,0.5054886721377322,0.30569332650850317,0.18704060444987358,22.25,20.25,-2.0,,False,True,True,False
248169_at,AT5G54610,ANK (ANKYRIN); protein binding,0.4793990773647401,0.4604298736570611,0.4243624900896505,0.08168301435660338,0.7069893015948253,0.7508827858656453,0.02748280066441764,0.06663297760274135,24.75,21.75,-3.0,,False,False,True,False
262609_at,AT1G13930,similar to nodulin-related [Arabidopsis thaliana] (TAIR:AT2G03440.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN63832.1),0.8555857838440133,0.7768120574397483,0.217097098970798,0.09559026298840338,0.5750031222133353,0.5498639093816013,0.03144114811344396,0.1213588434189244,23.5,21.75,-1.75,shortened,False,True,True,False
253174_at,AT4G35090,CAT2 (CATALASE 2); catalase,0.747683120551273,0.632876461391441,0.1840117435699641,0.06178687788777858,0.6246409732182227,0.4307067438521175,0.19008323379568298,0.10905437427100784,23.5,21.75,-1.75,,False,True,False,False
252863_at,AT4G39800,MI-1-P SYNTHASE (Myo-inositol-1-phosphate synthase); inositol-3-phosphate synthase,0.6665995585488189,0.46274762926356716,0.20291206349937083,0.22463343005852088,0.5533924125706068,0.6678911272893006,0.20332336780106666,0.10987219045704284,24.25,22.5,-1.75,,False,False,True,False
263126_at,AT1G78460,SOUL heme-binding family protein,0.696039834862924,0.7606342005891146,0.23291786385682844,0.21902730490685318,0.6522705870175987,0.48762000673348727,0.116517933933065,0.20398647697822753,23.75,22.5,-1.25,shortened,False,True,False,False
253971_at,AT4G26530,"fructose-bisphosphate aldolase, putative",0.7788410825052405,0.38949412549398754,0.2461085756865199,0.4382549464771582,0.07223564189386067,0.21644378436777367,0.9971049538328854,0.7126508832442705,24.5,23.5,-1.0,,False,False,False,False
266707_at,AT2G03310,unknown protein,0.7617677835793031,0.6711264692585135,0.34970268090568185,0.14550634821355793,0.3532619568131843,0.1076907054807883,0.2438437466247818,0.1351743786643649,24.5,20.5,-4.0,,False,True,False,False
250032_at,AT5G18170,GDH1 (GLUTAMATE DEHYDROGENASE 1); oxidoreductase,0.7307690942811458,0.7188134537021555,0.3703288943352038,0.149202060942092,0.5440006728224405,0.5539025479619379,0.3059445057547675,0.11436456969676513,24.0,23.0,-1.0,,False,True,True,False
246125_at,AT5G19875,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G31940.1); similar to hypothetical protein MtrDRAFT_AC155880g29v2 [Medicago truncatula] (GB:ABN08129.1),0.526731765741875,0.190960976693771,0.24149943150364478,0.25058334429004214,0.5762878652524868,0.8105045682628021,0.16265204147533238,0.14868371326593122,25.0,24.0,-1.0,shortened,False,False,True,False
261618_at,AT1G33110,MATE efflux family protein,0.6795742493689836,0.5750136709954904,0.5010196418976376,0.07721253365143695,0.628701521291301,0.27796539377474716,0.11486942746772512,0.28239722135283496,24.5,20.75,-3.75,,False,True,False,False
263777_at,AT2G46450,ATCNGC12 (cyclic nucleotide gated channel 12); cyclic nucleotide binding / ion channel,0.6769424199262706,0.6162380930887787,0.2806990147169154,0.09246278271981155,0.5958075884840605,0.7003092443230092,0.20243037395348934,0.018204260214233537,24.25,22.5,-1.75,,False,True,True,False
257794_at,AT3G27050,similar to unnamed protein product [Vitis vinifera] (GB:CAO49017.1),0.7087508337719737,0.5414998832928881,0.2709089886439387,0.11981596239516293,0.5912098542957351,0.5170219929622266,0.08890308086333683,0.1384519921887752,23.0,20.5,-2.5,shortened,False,True,True,False
261230_at,AT1G20010,TUB5 (tubulin beta-5 chain),0.7623034744383417,0.6379804934787048,0.35622076670246183,0.06978428461644395,0.6378252120228329,0.7982634469883125,0.14170884010478182,0.14419910355408944,24.0,21.75,-2.25,,False,True,True,False
260856_at,AT1G21910,AP2 domain-containing transcription factor family protein,0.4730636901316504,0.1827145849791031,0.48312315360112124,0.08928944009083115,0.15361738936500213,0.32369475414728466,0.5029563782136223,0.2922248871322748,25.75,26.75,1.0,,False,False,False,False
257253_at,AT3G24190,ABC1 family protein,0.6631811144495544,0.6029523433588252,0.3260126946931803,0.1284253457262636,0.4800322374261362,0.8009858748349048,0.16763873463914045,0.12903847655918135,24.5,21.5,-3.0,,False,True,False,False
247162_at,AT5G65730,"xyloglucan:xyloglucosyl transferase, putative / xyloglucan endotransglycosylase, putative / endo-xyloglucan transferase, putative",0.5124630078322422,0.2283255031414051,0.31956712110165236,0.10691418506443899,0.3858200430691051,0.19625426183477135,0.5957530032028147,0.3649650322555152,22.75,22.75,0.0,invariant,True,False,False,False
246069_at,AT5G20220,zinc knuckle (CCHC-type) family protein,0.7438091798675142,0.6448494053908522,0.30666606632235827,0.09905450270192209,0.6731506324420344,0.8291178954678643,0.12042432197947789,0.09041112027086853,24.0,21.25,-2.75,,False,True,True,False
255403_at,AT4G03400,DFL2 (DWARF IN LIGHT 2),0.4186264140044538,0.22288135210045978,0.27981107397286054,0.24713724275057297,0.15826831561474242,0.24359632578402213,0.3637925701073449,0.40012725360281437,23.25,22.0,-1.25,shortened,False,False,False,False
262635_at,AT1G06570,PDS1 (PHYTOENE DESATURATION 1),0.5086416254048074,0.4075796733459791,0.12932953961874458,0.09190535743012104,0.354486055830756,0.48227419551009776,0.27628933985244275,0.23412847440692203,24.5,23.0,-1.5,,False,False,False,False
263249_at,AT2G31360,ADS2 (16:0DELTA9 ARABIDOPSIS DESATURASE 2); oxidoreductase,0.8731824483373241,0.7636540055453769,0.1085258457184026,0.24558631330440364,0.6259513684701562,0.7684783827300725,0.15448735834020463,0.12034047004841596,23.25,22.0,-1.25,,False,True,True,False
248756_at,AT5G47560,ATSDAT/ATTDT (TONOPLAST DICARBOXYLATE TRANSPORTER); malate transmembrane transporter/ sodium:dicarboxylate symporter,0.23383334806751244,0.31282679641969235,0.06055433365581653,0.25150679791668284,0.09522222823560378,0.040653762517071534,0.44959004102675726,0.718451519297719,27.5,25.0,-2.5,,False,False,False,False
252464_at,AT3G47160,protein binding / zinc ion binding,0.864597152206464,0.7484823163295835,0.25147870000061956,0.10718721175806464,0.5039594485176689,0.12441851732288878,0.07009602415592017,0.10033891021988164,23.75,21.5,-2.25,,False,True,False,False
265790_at,AT2G01170,amino acid permease family protein,0.754056649678962,0.782926968560014,0.1596097523691422,0.09497707295700053,0.6781508532728979,0.7096791632906934,0.0477997201029375,0.20055930687330323,23.75,21.25,-2.5,shortened,False,True,True,False
267355_at,AT2G39900,LIM domain-containing protein,0.6880345734030429,0.6638083023012208,0.24650682560082188,0.10138184598234815,0.5741299521115857,0.65453857249011,0.19963132002344194,0.15012940394583618,24.0,21.75,-2.25,shortened,False,True,True,False
258299_at,AT3G23410,alcohol oxidase-related,0.48452384523418734,0.26743881793328783,0.3124466832173225,0.1863200616532553,0.7139321864322237,0.7883899186584754,0.1545604206327695,0.09241157189520932,24.25,23.25,-1.0,,False,False,True,False
263985_at,AT2G42750,DNAJ heat shock N-terminal domain-containing protein,0.545325733105683,0.2429065658571059,0.29238442112231056,0.07740449576325253,0.47670000096877296,0.4805271295900997,0.11237064561234193,0.3009287960965923,23.5,23.75,0.25,,False,False,False,False
258809_at,AT3G04070,ANAC047 (Arabidopsis NAC domain containing protein 47); transcription factor,0.9187680353324422,0.6602019053931668,0.1847388627729651,0.17303777364516004,0.5665806635382986,0.3454905127401273,0.23787013756020858,0.38452219516677144,23.0,20.75,-2.25,,False,True,False,False
250049_at,AT5G17780,"hydrolase, alpha/beta fold family protein",0.44866672205266445,0.6572309221373541,0.1474757642539285,0.1956112096425337,0.2006445345583584,0.5597289412396323,0.2474485764585039,0.3303500078335736,26.0,20.25,-5.75,,False,False,False,False
265900_at,AT2G25730,binding / heme binding,0.5315243408170072,0.4296655749944147,0.09545097231818736,0.5446383670312478,-0.008170354354875453,-0.00852824278028641,0.8420529790101987,0.9977614542041557,23.75,23.75,0.0,,False,False,False,False
262629_at,AT1G06460,ACD32.1 (ALPHA-CRYSTALLIN DOMAIN 31.2),0.763997944100396,0.7837075149142998,0.17404742344351162,0.1823775553132654,0.42017294998205823,0.2686433940121118,0.03756781026562403,0.3435563608567333,24.5,20.75,-3.75,,False,True,False,False
254250_at,AT4G23290,protein kinase family protein,0.6284824988132504,0.297596077002791,0.36574090765969897,0.06372019619727869,-0.3705789475521537,0.0018985820852744917,1.0,0.30026896532716163,24.25,25.0,0.75,,False,False,False,False
250533_at,AT5G08640,FLS (FLAVONOL SYNTHASE),0.4932298958005943,0.5555147563853895,0.2599875869815467,0.20181294317335682,0.37273422922545785,0.7877388001861203,0.16354824002675797,0.07335066079011668,25.75,21.0,-4.75,shortened,False,False,False,False
252387_at,AT3G47800,aldose 1-epimerase family protein,0.8398290606410793,0.5594716521023244,0.12290897396373869,0.13107275310943925,0.42549399863352055,0.5028953698886436,0.1460740795638747,0.319343314446101,23.75,23.5,-0.25,,False,True,False,False
258735_at,AT3G05880,RCI2A (RARE-COLD-INDUCIBLE 2A),0.7592372319315863,0.4927257734289734,0.14122325338556357,0.08196070694161323,0.3178576076291424,0.31399533577900474,0.05140121082488132,0.5974795045593544,22.75,21.5,-1.25,,False,False,False,False
249467_at,AT5G39610,ANAC092/ATNAC2/ATNAC6 (Arabidopsis NAC domain containing protein 92); protein heterodimerization/ protein homodimerization/ transcription factor,0.382151531472106,0.3594779243332292,0.42227308755377824,0.2177378255734616,0.8524021961240247,0.6833659724978076,0.24290379430682443,0.2236614596227185,23.25,21.25,-2.0,,False,False,True,False
245936_at,AT5G19850,"hydrolase, alpha/beta fold family protein",0.6661915599245627,0.7588958773615121,0.24745918815890966,0.11695217854222045,0.5540269131782951,0.6475055416139248,0.04359106514323933,0.0892719437035302,24.25,21.0,-3.25,shortened,False,True,True,False
251927_at,AT3G53990,universal stress protein (USP) family protein,0.815248418749927,0.6803441538871635,0.2789937889362744,0.10152371173017777,0.5801110843002434,0.7620589139885914,0.21447629937624973,0.07115852569368722,23.5,21.25,-2.25,shortened,False,True,True,False
250207_at,AT5G13930,ATCHS/CHS/TT4 (CHALCONE SYNTHASE); naringenin-chalcone synthase,0.5212521693025391,0.3116869109277455,0.33661578732913466,0.14010337663147698,0.4220213023323488,0.48636734922318214,0.16136731915940516,0.12836645761296175,25.5,24.75,-0.75,shortened,False,False,False,False
259460_at,AT1G44000,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G11911.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN81476.1),0.673891451459327,0.5539811589512063,0.1689830710761091,0.11130644812398231,0.713882874127866,0.8943424915808392,0.04564836947684499,0.11314006188569664,23.0,21.25,-1.75,shortened,False,True,True,False
254020_at,AT4G25700,BETA-OHASE 1 (BETA-HYDROXYLASE 1); beta-carotene hydroxylase,0.7766272182562224,0.6300083967766743,0.3547045461498688,0.29320006585699554,0.7229271778048154,0.795064224181746,0.056483593738394386,0.16411058376102586,23.5,21.0,-2.5,,False,True,True,False
262098_at,AT1G56170,HAP5B (Heme activator protein (yeast) homolog 5B); DNA binding / transcription factor,0.6444817704410652,0.5073671659589314,0.26377927715067473,0.16915859865125382,0.4300669458470775,0.6495078806153615,0.3451321885587059,0.2136603342640553,24.5,23.75,-0.75,,False,True,False,False
255016_at,AT4G10120,"ATSPS4F; sucrose-phosphate synthase/ transferase, transferring glycosyl groups",-0.8961573368768987,0.41815802138518887,0.665459048197521,0.2066097421355208,0.7518786195792699,0.9363042641045537,0.2562927538017391,0.06093304881557071,23.75,22.75,-1.0,shortened,False,False,True,False
260137_at,AT1G66330,senescence-associated family protein,0.579046768946627,0.5214354568743016,0.14970176724707282,0.11356220114719845,0.612876352356867,0.8278174271919643,0.044077381054638286,0.1823900610243548,24.25,21.0,-3.25,,False,True,True,True
254305_at,AT4G22200,AKT2 (Arabidopsis K+ transporter 2); cyclic nucleotide binding / inward rectifier potassium channel,0.6472359159631296,0.23947818153231393,0.21441826555226653,0.21492579659723388,0.7820894969515294,0.9155913843454935,0.15003460973373597,0.16866699168758956,23.5,23.0,-0.5,,False,False,True,False
254563_at,AT4G19120,ERD3 (EARLY-RESPONSIVE TO DEHYDRATION 3),0.8471877079770442,0.5722237835483921,0.17843494262042453,0.1726757109871751,0.5702075431997983,0.7665121955760333,0.08550232240778191,0.10082700503465271,23.5,21.5,-2.0,,False,True,True,False
262162_at,AT1G78020,senescence-associated protein-related,0.14310580902191206,0.3340813171964423,0.09115304460486101,0.0654646883107966,0.43684567077489755,0.849209073447626,0.21250351312879737,0.18148907829025224,25.5,23.0,-2.5,shortened,False,False,False,False
264482_at,AT1G77210,"sugar transporter, putative",0.5508252535205325,0.6422459827560316,0.42744973027062755,0.28288291604355764,0.5850743338495427,0.4122137393974613,0.2733042115521422,0.296682684448761,24.75,23.0,-1.75,,False,True,False,False
248377_at,AT5G51720,similar to Os07g0467200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059590.1); similar to hypothetical protein OsI_025030 [Oryza sativa (indica cultivar-group)] (GB:EAZ03798.1); contains domain PTHR13680 (PTHR13680); contains domain PTHR13680:SF1 (PTHR13680:SF1),0.6411294227915495,0.7018204663704734,0.3020913351347391,0.09524872196423818,0.6888755284984913,0.5998100738951007,0.09184752382376188,0.1159237808408925,22.75,20.5,-2.25,shortened,False,True,True,False
262526_at,AT1G17050,SPS2 (SOLANESYL DIPHOSPHATE SYNTHASE 2); dimethylallyltranstransferase/ trans-octaprenyltranstransferase,0.7126896501194067,0.6918481477353673,0.25912711049832593,0.17459256641177534,0.6655498447333841,0.7932378555530828,0.05420692082379259,0.1392267657290333,23.75,21.0,-2.75,shortened,False,True,True,False
247216_at,AT5G64860,DPE1 (DISPROPORTIONATING ENZYME); 4-alpha-glucanotransferase,0.7487812251243579,0.8265051702931212,0.165091245392889,0.2551033004105865,0.40997471648268935,0.18638582050671992,0.14237895779992574,0.5244566173424924,24.25,20.5,-3.75,shortened,False,True,False,False
266864_at,AT2G26800,"hydroxymethylglutaryl-CoA lyase, putative / 3-hydroxy-3-methylglutarate-CoA lyase, putative / HMG-CoA lyase, putative",0.6710345932167825,0.6910392957614913,0.1254320442688405,0.15165775026489162,0.5710695596038533,0.5059034988022431,0.15442569254287944,0.27621404574334874,23.5,21.0,-2.5,,False,True,True,False
252911_at,AT4G39510,"CYP96A12 (cytochrome P450, family 96, subfamily A, polypeptide 12); oxygen binding",0.43212796585498203,0.23629523076079528,0.19930961271879102,0.21905881347374814,0.5240178242076795,0.6643913916278914,0.13659150377571924,0.15419493179392632,23.0,22.5,-0.5,invariant,True,False,True,False
249073_at,AT5G44020,acid phosphatase class B family protein,0.37720210181872893,0.31167740929068855,0.5065583423362265,0.1997368003614482,0.44935676831505444,0.40163333869678064,0.144137443403394,0.33312707096617544,25.5,26.25,0.75,,False,False,False,False
252011_at,AT3G52720,carbonic anhydrase family protein,0.4420866924614745,0.4872001599593301,0.294393702189666,0.1412315787584526,0.6752906109902735,0.8484352822519505,0.12387406987146958,0.12206781171894894,24.5,23.0,-1.5,shortened,False,False,True,False
256525_at,AT1G66180,aspartyl protease family protein,-3.028524563126421,0.4024303505928898,0.6711703297896819,0.4608039478611443,0.6022665578494057,0.6350996902586934,0.4686101095993896,0.22826547939832728,26.0,23.75,-2.25,,False,False,True,False
253331_at,AT4G33490,aspartic-type endopeptidase/ pepsin A,0.843566004743084,0.8273535203193549,0.16582978482134306,0.2971684783359383,0.33385449948739154,0.16503218564465616,0.12076314099526647,0.426978444891443,24.75,20.5,-4.25,shortened,False,True,False,False
254874_at,AT4G11570,haloacid dehalogenase-like hydrolase family protein,0.4841848066442488,0.30094344574940823,0.25543471793985106,0.19821430456631317,0.5866341091859841,0.6481400099833673,0.06968288962930187,0.14893429145414622,23.0,21.5,-1.5,,False,False,True,False
253638_at,AT4G30470,cinnamoyl-CoA reductase-related,0.4383987942719324,0.4505478168332754,0.2660472316961301,0.09108004036474066,0.3485947122114432,-0.1737132622794615,0.3194967328040956,0.13204306546764685,26.25,25.0,-1.25,,False,False,False,False
258196_at,AT3G13980,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G54200.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN69469.1),0.3415493996972182,0.47948962155100483,0.747313742764336,0.1054561213305297,0.6055845953270279,0.286266321579434,0.410190376936693,0.3399759257999481,24.75,23.75,-1.0,,False,False,False,False
251759_at,AT3G55630,ATDFD (A. THALIANA DHFS-FPGS HOMOLOG D); tetrahydrofolylpolyglutamate synthase,0.1804828158374362,0.18306676150334,0.2126510475798171,0.6669922991908557,0.03861651297102753,0.5452167522389758,0.7421683414190134,0.6191678557159791,24.75,23.5,-1.25,shortened,False,False,False,False
265999_at,AT2G24100,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G30780.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO66612.1),0.5419683272260127,0.6641300357765451,0.04791108314359297,0.051565011697438885,0.15835351841266876,0.15209173657196295,0.6817633359549701,0.6261700135258224,25.5,19.75,-5.75,,False,True,False,False
254764_at,AT4G13250,short-chain dehydrogenase/reductase (SDR) family protein,0.8590686439255208,0.9055288239665392,0.23747669244399594,0.41812507018243905,0.26435122976543,-0.2928829788102352,0.2994297672225017,0.7447710864305565,24.0,21.5,-2.5,,False,True,False,False
266717_at,AT2G46735,unknown protein,0.5866883491605721,0.7209988705173938,0.21538308287000205,0.10238553079312795,0.7204563174036371,0.8262445079634475,0.08412789816983818,0.06403572103837407,24.0,21.75,-2.25,,False,True,True,False
263805_at,AT2G40400,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G56140.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN64033.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO41449.1); similar to hypothetical protein OsI_004191 [Oryza sativa (indica cultivar-group)] (GB:EAY76344.1); contains InterPro domain Protein of unknown function DUF399 (InterPro:IPR007314),0.835172107876645,0.5909617173516597,0.18219474308994338,0.22542896210871816,0.38353324859160176,0.03850750683829329,0.805408695816042,0.21640914102662961,23.5,19.25,-4.25,,False,True,False,False
257635_at,AT3G26280,"CYP71B4 (cytochrome P450, family 71, subfamily B, polypeptide 4); oxygen binding",0.5186376541735713,0.5133267301329714,0.6598577485564592,0.175329249384238,0.5117881451504636,0.2623372835848482,0.152283384606542,0.14219854663304488,23.75,22.0,-1.75,shortened,False,True,False,False
261031_at,AT1G17360,COP1-interacting protein-related,0.7318620278331176,0.5669226156073467,0.18033460357102843,0.14653582526985504,0.7138174177672293,0.8492721106524685,0.10200283247225918,0.21820226680174604,22.5,23.0,0.5,,False,True,True,False
245600_at,AT4G14230,CBS domain-containing protein-related,0.8555280021759482,0.6454064125797883,0.13498745001248058,0.22240147835128155,0.5524485696208794,0.7743373197214354,0.23786347256534818,0.21891583962227687,23.5,20.75,-2.75,,False,True,True,False
254938_at,AT4G10770,ATOPT7 (oligopeptide transporter 7); oligopeptide transporter,0.5426292092564979,0.25594906791237204,0.2337998336286856,0.12202192774018455,0.3471309506495869,0.17787471184333936,0.43211254871423715,0.2707484774766795,24.5,23.75,-0.75,,False,False,False,False
262879_at,AT1G64860,SIGA (SIGMA FACTOR A); DNA binding / DNA-directed RNA polymerase/ transcription factor,0.6320199396228078,0.6077923901915432,0.20188744618698345,0.14172284911880362,0.6188223769820291,0.7230464575962343,0.08378772606324009,0.049629585272164954,23.5,21.5,-2.0,shortened,False,True,True,False
261718_at,AT1G18390,protein kinase family protein,0.7608961479887734,0.6663416391315757,0.25163875413647346,0.09771113181190443,0.6838441532256049,0.687378410957139,0.01602718597688689,0.15697440294056933,23.25,22.5,-0.75,,False,True,True,False
258621_at,AT3G02830,ZFN1 (ZINC FINGER PROTEIN 1); nucleic acid binding,0.6824163709032952,0.32974111586506116,0.3889485547641363,0.18721612403465807,0.7052502580503756,0.92792353277505,0.12098398169056579,0.05424963342639043,24.0,22.25,-1.75,,False,False,True,False
259632_at,AT1G56430,"nicotianamine synthase, putative",0.6771075709319292,0.42051018558600195,0.34904798260372205,0.3445986992460255,0.2320928025469351,-0.044546335366748124,0.7123754530162969,0.5373718740911113,24.75,25.5,0.75,,False,False,False,False
262883_at,AT1G64780,ATAMT1;2 (AMMONIUM TRANSPORTER 1;2); ammonium transmembrane transporter,0.8157871732169351,0.6808386553739869,0.06845228111126266,0.3232793009575097,0.73472238045862,0.8112911565161536,0.17163937224165346,0.1332841481090086,23.75,22.25,-1.5,shortened,False,True,True,False
250257_at,AT5G13770,pentatricopeptide (PPR) repeat-containing protein,0.62736333596969,0.4139065636071593,0.1984609358741685,0.15727799734051726,0.7159151554717176,0.8674179649263188,0.05057354191581442,0.07832559109824049,23.0,22.0,-1.0,shortened,False,False,True,False
257932_at,AT3G17040,HCF107 (HIGH CHLOROPHYLL FLUORESCENT 107); binding,0.6858054461986169,0.7140534162621384,0.09746039978088933,0.07932533896365372,0.41539113519738524,0.6297534534456901,0.2801595007379165,0.10999729223973481,23.75,21.25,-2.5,shortened,False,True,False,False
251324_at,AT3G61430,PIP1A (PLASMA MEMBRANE INTRINSIC PROTEIN 1A); water channel,0.09304536994828116,0.18314480052811888,0.10333045919633334,0.5172281474757295,0.09116781175722455,0.016145770164770146,0.323220731463167,0.4435412468409212,25.75,23.25,-2.5,,False,False,False,False
253425_at,AT4G32190,centromeric protein-related,0.6799591349321649,0.6192894823246837,0.12389843759204941,0.11346770564599078,0.6354304326223921,0.7221411909361357,0.0221485217723783,0.05915575648657871,23.25,20.75,-2.5,,False,True,True,True
253722_at,AT4G29190,zinc finger (CCCH-type) family protein,0.649329495613379,0.6767278418828138,0.4250757526458938,0.11393907184151181,0.6027709053914609,0.43072907112018244,0.10613100336578116,0.12917963952421946,23.25,22.0,-1.25,,False,True,False,False
248467_at,AT5G50800,nodulin MtN3 family protein,0.2399224721173614,0.22469406027293792,0.05772631989351657,0.14664528864901608,0.2894604982952891,0.5274133085142909,0.08234797643083906,0.28972417869905986,24.0,25.0,1.0,lengthened,True,False,False,False
254642_at,AT4G18810,binding / catalytic/ transcription repressor,0.6423604320736194,0.6001196838038378,0.5157332393302102,0.20832983145923867,0.6569921166686241,0.6846300838371868,0.2184466391921111,0.11368326853416223,24.5,23.0,-1.5,,False,True,True,False
265959_at,AT2G37240,antioxidant/ oxidoreductase,0.6368852797437641,0.5945976146030248,0.2764466821122375,0.13932558866324835,0.5914495102364494,0.47488046473192136,0.27579989634820185,0.13563657473453458,24.0,22.5,-1.5,,False,True,False,False
247443_at,AT5G62720,integral membrane HPP family protein,0.7015127332501896,0.6877449865078702,0.10862461894563008,0.13641399115136837,0.2902579836110376,0.3560787317670495,0.19650824559057495,0.5392810706185769,24.5,22.0,-2.5,shortened,False,True,False,False
261901_at,AT1G80920,J8; heat shock protein binding / unfolded protein binding,0.36391528463452016,0.46316138559487874,0.4282173542836286,0.22670720820237025,0.20673328936498414,0.1151524444703419,0.08507850628318209,0.10248966376663085,25.5,22.0,-3.5,,False,False,False,False
266464_at,AT2G47800,ATMRP4 (Arabidopsis thaliana multidrug resistance-associated protein 4),0.3257812355364069,0.3017065938978538,0.48898534143519407,0.10763474915201794,0.45653687264399323,0.7883693664782985,0.2423503850874299,0.17270023401838358,25.25,22.0,-3.25,shortened,False,False,False,False
245152_at,AT2G47490,mitochondrial substrate carrier family protein,0.7783098853211996,0.7101165405921626,0.22036821090016143,0.1906496980697452,0.5477933374361899,0.40479156891846435,0.12936154821081242,0.38051350719509147,23.75,21.25,-2.5,shortened,False,True,False,False
260696_at,AT1G32520,similar to unnamed protein product [Vitis vinifera] (GB:CAO63428.1),0.6385122866517421,0.3705818894678492,0.3593842551601832,0.026312103447210286,0.6628759633423986,0.8775651527749644,0.19859225943966258,0.05649529379893567,24.0,21.25,-2.75,shortened,False,False,True,False
259970_at,AT1G76570,chlorophyll A-B binding family protein,0.7242485494648829,0.4412083148266197,0.3174500460344181,0.17722467843140727,0.6097615187680945,0.8677355223520132,0.18710510542336647,0.09584894524452779,23.75,21.75,-2.0,,False,False,True,False
